article_id,article_name,target_group,category,supplier_name,brand,original_price,actual_price,article_url,image_url,article_index
PUC21N0EM-Q11,Straight-leg jeans with raw-cut hems - Straight leg jeans - mottled black,WOMEN,TROUSER,Straight-leg jeans with raw-cut hems,PULL&BEAR,3599,3599,https://www.zalando.nl/pullandbear-straight-leg-jeans-mottled-black-puc21n0em-q11.html,https://img01.ztat.net/article/spp-media-p1/29de104c00e04afcaf722ca61e4d88c2/a8646027974d4d7d9f43d64a04d208ad.jpg?imwidth=600&filter=packshot,577
ON321D1LF-B11,2er Pack - Top - henna/humus,WOMEN,T_SHIRT_TOP,2er Pack,ONLY,1499,1204,https://www.zalando.nl/only-onlkira-singlet-2-pack-top-hennahumus-on321d1lf-b11.html,https://img01.ztat.net/article/spp-media-p1/760917567e84337595ba310ccf77f32b/152333d2cbaa425bb673e7e7b5cc74b0.jpg?imwidth=600&filter=packshot,578
LE222G09A-K12,512™ SLIM TAPER FIT - Slim fit jeans - pelican rust,MEN,TROUSER,512™ SLIM TAPER FIT,Levi's®,9995,9995,https://www.zalando.nl/levisr-512tm-slim-taper-fit-slim-fit-jeans-pelican-rust-le222g09a-k12.html,https://img01.ztat.net/article/spp-media-p1/a24a842f2cf638818aeec7240c9e2fce/1d8743abd04747028429caec85040dc7.jpg?imwidth=600&filter=packshot,579
NX324G2UM-H11,T-shirt print - orange,KIDS,T_SHIRT_TOP,T-shirt print,Next,900,900,https://www.zalando.nl/next-t-shirt-print-orange-nx324g2um-h11.html,https://img01.ztat.net/article/spp-media-p1/7693279ba8ff4af0867c92b1e801ca85/a5d6f2903a6f4916a7b1304caaac3f8a.jpg?imwidth=600&filter=packshot,580
AN621T01T-A11,Jumpsuit - white dark blue,WOMEN,ONE_PIECE_SUIT,Jumpsuit,Anna Field,3599,3599,https://www.zalando.nl/anna-field-jumpsuit-white-dark-blue-an621t01t-a11.html,https://img01.ztat.net/article/spp-media-p1/8b182b7e3e264c6c8e67bd4556c4b506/978a1ce796cf4b7895e7bc6bb431d57e.jpg?imwidth=600&filter=packshot,581
NI126G05W-Q11,TEE AIR FLOWER UNISEX - T-shirt print - black,KIDS,T_SHIRT_TOP,TEE AIR FLOWER UNISEX,Nike Sportswear,2495,2495,https://www.zalando.nl/nike-sportswear-tee-flower-unisex-t-shirt-print-black-ni126g05w-q11.html,https://img01.ztat.net/article/spp-media-p1/4ac4ebd229444e68ba54df10a9e729ce/650a4a365e914331b257f9e878955294.jpg?imwidth=600&filter=packshot,582
V1021E1TZ-K11,VIAVELINE V-NECK  - Blouse - captains blue,WOMEN,SHIRT,VIAVELINE V-NECK,Vila,3999,3399,https://www.zalando.nl/vila-viaveline-v-neck-blouse-captains-blue-v1021e1tz-k11.html,https://img01.ztat.net/article/spp-media-p1/56a2e2820f07411682a883388579680f/141c02c9828f4d9b88ce9825d39df3a6.jpg?imwidth=600&filter=packshot,583
TH342D00U-A11,EASY TEE - T-shirt print - white,MEN,T_SHIRT_TOP,EASY TEE,The North Face,2995,2395,https://www.zalando.nl/the-north-face-easy-t-shirt-print-th342d00u-a11.html,https://img01.ztat.net/article/spp-media-p1/be7d64a975453dc79bc8761a7512376b/f067394e4b99406ab109dd68f01ac6c9.jpg?imwidth=600&filter=packshot,584
S2821E0A5-Q11,BLOUSE - Blouse - black,WOMEN,SHIRT,BLOUSE,Saint Tropez,4995,4995,https://www.zalando.nl/saint-tropez-blouse-blouse-black-s2821e0a5-q11.html,https://img01.ztat.net/article/spp-media-p1/51e89a76572536ca8e0bba1cff7b32e5/0853595fdfb04ce894b1e5f4dff73676.jpg?imwidth=600&filter=packshot,585
PI922OA2U-K11,T-shirt print - navy,MEN,T_SHIRT_TOP,T-shirt print,Pier One,1699,1274,https://www.zalando.nl/pier-one-t-shirt-print-navy-pi922oa2u-k11.html,https://img01.ztat.net/article/spp-media-p1/da68e7819fe436f392fb2b378d068309/da359d8ab59340689320261f676bda5f.jpg?imwidth=600&filter=packshot,586
THC22Q00B-K11,Trui - blau,MEN,PULLOVER,Trui,Threadbare,3999,1699,https://www.zalando.nl/threadbare-maned-trui-blau-thc22q00b-k11.html,https://img01.ztat.net/article/spp-media-p1/2e220f3ca97b3b5289dd82e8b0eff891/b7bb62780be3462d9d03389b55651198.jpg?imwidth=600&filter=packshot,587
NI122S0AT-B13,CLUB  - Sweater - limestone/white,MEN,PULLOVER,CLUB,Nike Sportswear,4995,4995,https://www.zalando.nl/nike-sportswear-sweater-limestonewhite-ni122s0at-b13.html,https://img01.ztat.net/article/spp-media-p1/bc684790070f4659aca264842465a573/5484dbe13fb047a5915073f164c4e37c.jpg?imwidth=600&filter=packshot,588
PI922P00X-G11,Poloshirt - bordeaux,MEN,T_SHIRT_TOP,Poloshirt,Pier One,1499,1279,https://www.zalando.nl/pier-one-poloshirt-bordeaux-pi922p00x-g11.html,https://img01.ztat.net/article/spp-media-p1/3e487a9ac1dd33a79a097ea4885ad1d9/66ab3a3999754ecb9f26eb3b17871d1a.jpg?imwidth=600&filter=packshot,589
AY523L01W-J11,LIGHT JACKET - Jas - rose,KIDS,COAT,LIGHT JACKET,Mango Kids,2999,2999,https://www.zalando.nl/mango-kids-jas-rose-ay523l01w-j11.html,https://img01.ztat.net/article/spp-media-p1/d5047b9332c34a19964a2f74dc170261/0f4d4b46b1c84e8f85d5f539564def37.jpg?imwidth=600&filter=packshot,590
LE221N07V-K22,HIGH WAISTED MOM - Relaxed fit jeans - fit the bill,WOMEN,TROUSER,HIGH WAISTED MOM,Levi's®,6995,6295,https://www.zalando.nl/levis-high-waisted-taper-straight-leg-jeans-fit-the-bill-le221n07v-k22.html,https://img01.ztat.net/article/spp-media-p1/fa72f2e887454c30ae681326f406a3e2/4cc49242dc6848438d87573db29b34be.jpg?imwidth=600&filter=packshot,591
PUC21N0HI-K11,WITH RIPPED DETAILING - Straight leg jeans - stone blue denim,WOMEN,TROUSER,WITH RIPPED DETAILING,PULL&BEAR,3599,3599,https://www.zalando.nl/pullandbear-straight-leg-jeans-stone-blue-denim-puc21n0hi-k11.html,https://img01.ztat.net/article/spp-media-p1/876c1fd0c44249019cda5f939ff56196/f8221908db6243618f962754b2465369.jpg?imwidth=600&filter=packshot,592
DEO22G000-A11,Slim fit jeans - white,MEN,TROUSER,Slim fit jeans,Denim Project,2995,2995,https://www.zalando.nl/denim-project-slim-fit-jeans-white-deo22g000-a11.html,https://img01.ztat.net/article/spp-media-p1/1ad11a1dbcda41069a173588d048e5ea/152b24ceee814809b7b96edebe8ba16d.jpg?imwidth=600&filter=packshot,593
AN621D0TQ-E11,T-shirt basic - golden yellow,WOMEN,T_SHIRT_TOP,T-shirt basic,Anna Field,1099,1099,https://www.zalando.nl/anna-field-t-shirt-basic-golden-yellow-an621d0tq-e11.html,https://img01.ztat.net/article/spp-media-p1/81cdae52e2913fb7a4b99a79017e1e40/390a765c13fb4a9d9d135ba8da890173.jpg?imwidth=600&filter=packshot,594
ON321C1RR-G11,ONLOLIVIA DRESS - Jurk - mars red,WOMEN,DRESS,ONLOLIVIA DRESS,ONLY,2999,2999,https://www.zalando.nl/only-onlolivia-dress-jurk-mars-red-on321c1rr-g11.html,https://img01.ztat.net/article/spp-media-p1/c21b425595b845fa833f5cd501e52033/6e5e02ecb8684477b5984b43817f2230.jpg?imwidth=600&filter=packshot,595
V1021I0KG-Q11,VIRIL  - Vest - black,WOMEN,CARDIGAN,VIRIL,Vila,3499,2459,https://www.zalando.nl/vila-viril-vest-v1021i0kg-q11.html,https://img01.ztat.net/article/spp-media-p1/1818ed69afdc3288849dbe5713607bf3/ecda7554333640d2b13e014d196073e5.jpg?imwidth=600&filter=packshot,596
JY121C0LQ-K11,JDYBELLA LIFE DRESS - Spijkerjurk - medium blue denim,WOMEN,DRESS,JDYBELLA LIFE DRESS,JDY,2999,2999,https://www.zalando.nl/jdy-jdybella-life-wrap-dress-spijkerjurk-medium-blue-denim-jy121c0lq-k11.html,https://img01.ztat.net/article/spp-media-p1/27c0d837c8cc4805a4b082e06ca7e5b1/8bae69431a234d8f8386bc81cf694b60.jpg?imwidth=600&filter=packshot,597
THC22E002-K11,TRIFOLIATE - Trainingsbroek - blau,MEN,TROUSER,TRIFOLIATE,Threadbare,3499,1999,https://www.zalando.nl/threadbare-trifoliate-trainingsbroek-blau-thc22e002-k11.html,https://img01.ztat.net/article/spp-media-p1/e0f47c6b0f963bef8950454e03f4dd55/6654b3d67c674ceda602a4a08306b998.jpg?imwidth=600&filter=packshot,598
ON321G1G5-Q11,ONLLANA BERRY OVERSIZE - Blazer - black,WOMEN,JACKET,ONLLANA BERRY OVERSIZE,ONLY,4999,4999,https://www.zalando.nl/only-onllana-blazer-black-on321g1g5-q11.html,https://img01.ztat.net/article/spp-media-p1/f18fcf1816f44ffe8116099a2f75eaca/f3dd1014f2544c4186a251c613437b14.jpg?imwidth=600&filter=packshot,599
TO122O099-M17,SLIM FIT TEE UNISEX - T-shirt basic - hunter,MEN,T_SHIRT_TOP,SLIM FIT TEE UNISEX,Tommy Hilfiger,3995,3995,https://www.zalando.nl/tommy-hilfiger-stretch-slim-fit-tee-t-shirt-basic-hunter-to122o099-m17.html,https://img01.ztat.net/article/spp-media-p1/9d8e430f5a1d480792baa39065fb9507/18f845bec1374ab0967f45c906f2c128.jpg?imwidth=600&filter=packshot,600
GS121N043-K11,MIDGE SADDLE MID STRAIGHT  - Straight leg jeans - denim,WOMEN,TROUSER,MIDGE SADDLE MID STRAIGHT,G-Star,9995,6995,https://www.zalando.nl/g-star-midge-saddle-mid-straight-straight-leg-jeans-denim-gs121n043-k11.html,https://img01.ztat.net/article/spp-media-p1/06b2c4fdb9e43e688ba706cf4d92391d/03567552dc3941a78bf32599c9bc1b5f.jpg?imwidth=600&filter=packshot,601
PI922P02R-K11,Poloshirt - dark blue,MEN,T_SHIRT_TOP,Poloshirt,Pier One,2299,2299,https://www.zalando.nl/pier-one-poloshirt-dark-blue-pi922p02r-k11.html,https://img01.ztat.net/article/spp-media-p1/f17ed94b955e4f5aae5bb9bae48870a4/0e37b02e93984b2c95ff2bfc811e4083.jpg?imwidth=600&filter=packshot,602
ONA21G010-Q11,CAREMMY BIKER - Imitatieleren jas - black,WOMEN,COAT,CAREMMY BIKER,ONLY Carmakoma,5499,3869,https://www.zalando.nl/only-carmakoma-caremmy-biker-imitatieleren-jas-black-ona21g010-q11.html,https://img01.ztat.net/article/spp-media-p1/81fac6bc8c45375b9e5dae0230921e93/946a989420134e62b5ceca9de2a8c9d4.png?imwidth=600&filter=packshot,603
EV421J0B0-Q11,OVERSIZED PRINT - Sweater - black,WOMEN,PULLOVER,OVERSIZED PRINT,Even&Odd,2699,2299,https://www.zalando.nl/evenandodd-sweater-black-ev421j0b0-q11.html,https://img01.ztat.net/article/spp-media-p1/0eebe5b193234b1fa9be656c311e6fc4/501ca1a2d13a4336bfc09fa9555ecd51.jpg?imwidth=600&filter=packshot,604
NM321G03S-Q11,NMREBEL - Imitatieleren jas - black,WOMEN,COAT,NMREBEL,Noisy May,3999,2799,https://www.zalando.nl/noisy-may-nmrebel-imitatieleren-jas-black-nm321g03s-q11.html,https://img01.ztat.net/article/spp-media-p1/4639755fee683a7b8b6633e59e0f92ee/b80d3174c4354de4ad4b263f35c03bf4.jpg?imwidth=600&filter=packshot,605
AY526L007-K11,SAMY - Jas - dunkles marineblau,KIDS,COAT,SAMY,Mango Kids,2999,2999,https://www.zalando.nl/mango-kids-jas-dunkles-marineblau-ay526l007-k11.html,https://img01.ztat.net/article/spp-media-p1/818a9e11df5f4e5f80bc1bdde565b543/fc8aceebf6d34386a636ea3f48451225.jpg?imwidth=600&filter=packshot,606
